epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,374.272,1.10266,0.75665,0.71187,0.84026,0.91482,0.92783,0.51734,0.98494,0.60597,0.83512,0.00126344,0.00126344,0.00126344
188,376.29,0.94827,0.75747,0.65873,0.95159,0.85473,0.9354,0.53424,0.94831,0.57347,0.83508,0.00125948,0.00125948,0.00125948
189,378.306,1.2095,0.80205,0.77567,0.92518,0.82609,0.90968,0.5024,0.95958,0.60072,0.83056,0.00125552,0.00125552,0.00125552
190,380.294,1.26695,0.84899,0.80284,0.92518,0.82609,0.90968,0.5024,0.95958,0.60072,0.83056,0.00125156,0.00125156,0.00125156
191,382.216,0.9711,0.70386,0.70639,0.85755,0.9161,0.94923,0.49791,0.98884,0.58788,0.83463,0.0012476,0.0012476,0.0012476
192,384.237,1.04712,0.77807,0.7776,0.8288,0.95652,0.94869,0.48145,1.03623,0.62107,0.83903,0.00124364,0.00124364,0.00124364
193,386.237,1.09451,0.82534,0.76224,0.8288,0.95652,0.94869,0.48145,1.03623,0.62107,0.83903,0.00123968,0.00123968,0.00123968
194,388.157,1.03892,0.79181,0.63548,0.90595,0.8913,0.94445,0.46375,1.0683,0.6463,0.82906,0.00123572,0.00123572,0.00123572
195,390.133,1.1509,0.73904,0.67468,0.89147,0.89279,0.94547,0.46336,1.04237,0.64262,0.83065,0.00123176,0.00123176,0.00123176
196,392.085,1.2086,0.78572,0.80001,0.89147,0.89279,0.94547,0.46336,1.04237,0.64262,0.83065,0.0012278,0.0012278,0.0012278
197,394.084,1.07479,0.81519,0.7216,0.92704,0.91304,0.96049,0.48454,0.98733,0.59107,0.82968,0.00122384,0.00122384,0.00122384
198,396.085,1.04091,0.79735,0.80118,0.82067,0.89539,0.90049,0.4952,0.94249,0.61692,0.82384,0.00121988,0.00121988,0.00121988
199,398.077,1.26999,0.84414,0.87868,0.82067,0.89539,0.90049,0.4952,0.94249,0.61692,0.82384,0.00121592,0.00121592,0.00121592
200,400.055,1.2946,0.83244,0.85086,0.82192,0.91304,0.91738,0.50869,1.01104,0.63223,0.85033,0.00121196,0.00121196,0.00121196
201,402.025,1.29269,0.8693,0.86243,0.86014,0.95652,0.95848,0.50115,1.15342,0.72002,0.89652,0.001208,0.001208,0.001208
202,404.039,1.21183,0.75301,0.85413,0.86014,0.95652,0.95848,0.50115,1.15342,0.72002,0.89652,0.00120404,0.00120404,0.00120404
203,406.01,1.04532,0.75364,0.65075,0.88937,0.93478,0.94402,0.48819,1.15627,0.75998,0.92257,0.00120008,0.00120008,0.00120008
204,408.039,1.56683,0.94682,0.89115,0.85831,0.93478,0.92141,0.48829,1.08796,0.79657,0.93218,0.00119612,0.00119612,0.00119612
205,410.007,1.11667,0.81657,0.76318,0.85831,0.93478,0.92141,0.48829,1.08796,0.79657,0.93218,0.00119216,0.00119216,0.00119216
206,412.001,1.03681,0.77818,0.70553,0.87536,0.93478,0.92038,0.46595,1.14786,0.72572,0.94057,0.0011882,0.0011882,0.0011882
207,413.993,1.3063,0.84633,0.7982,0.85484,0.89615,0.92363,0.44524,1.24376,0.71909,0.90801,0.00118424,0.00118424,0.00118424
208,415.991,1.3785,0.84685,0.89735,0.85484,0.89615,0.92363,0.44524,1.24376,0.71909,0.90801,0.00118028,0.00118028,0.00118028
209,417.958,1.19352,0.7964,0.78443,0.94054,0.82609,0.92466,0.44611,1.20373,0.75409,0.89274,0.00117632,0.00117632,0.00117632
210,419.944,1.11773,0.78099,0.82503,0.96625,0.80435,0.92683,0.49115,1.03253,0.66604,0.88046,0.00117236,0.00117236,0.00117236
211,421.912,1.20526,0.80535,0.82203,0.96625,0.80435,0.92683,0.49115,1.03253,0.66604,0.88046,0.0011684,0.0011684,0.0011684
212,423.908,1.06879,0.7255,0.89892,0.95006,0.82707,0.93187,0.49859,0.91704,0.63443,0.85092,0.00116444,0.00116444,0.00116444
213,425.938,1.04011,0.72299,0.7446,0.97088,0.82609,0.93253,0.51333,0.93607,0.63546,0.83197,0.00116048,0.00116048,0.00116048
214,428.012,1.24396,0.83053,0.82342,0.97088,0.82609,0.93253,0.51333,0.93607,0.63546,0.83197,0.00115652,0.00115652,0.00115652
215,430.071,1.17725,0.87382,0.81125,0.89431,0.88406,0.94871,0.54177,0.89962,0.59071,0.82594,0.00115256,0.00115256,0.00115256
216,432.002,1.33191,0.96319,0.87271,0.84319,0.93517,0.94128,0.51936,0.90284,0.58198,0.82763,0.0011486,0.0011486,0.0011486
217,433.9,1.09912,0.6922,0.90911,0.84319,0.93517,0.94128,0.51936,0.90284,0.58198,0.82763,0.00114464,0.00114464,0.00114464
218,435.756,1.01513,0.79907,0.6887,0.91793,0.88406,0.94263,0.4979,0.91351,0.54541,0.81792,0.00114068,0.00114068,0.00114068
219,437.618,1.0624,0.75354,0.83557,0.92802,0.8913,0.95128,0.49503,0.93297,0.55989,0.82052,0.00113672,0.00113672,0.00113672
220,439.493,1.24583,0.8038,0.83523,0.92802,0.8913,0.95128,0.49503,0.93297,0.55989,0.82052,0.00113276,0.00113276,0.00113276
221,441.352,1.08623,0.79239,0.79111,0.93058,0.8913,0.95313,0.52667,0.92177,0.52182,0.81094,0.0011288,0.0011288,0.0011288
222,443.256,1.18365,0.76803,0.85514,0.9679,0.87396,0.95604,0.54261,0.91804,0.55646,0.80736,0.00112484,0.00112484,0.00112484
223,445.205,1.17434,0.76688,0.76822,0.9679,0.87396,0.95604,0.54261,0.91804,0.55646,0.80736,0.00112088,0.00112088,0.00112088
224,447.108,0.83924,0.6578,0.62991,0.99677,0.9058,0.96934,0.54087,0.94339,0.58512,0.81294,0.00111692,0.00111692,0.00111692
225,448.957,1.03684,0.69806,0.73785,0.95321,0.88567,0.95164,0.50767,0.98281,0.63291,0.82148,0.00111296,0.00111296,0.00111296
226,450.821,1.13681,0.70721,0.81074,0.95321,0.88567,0.95164,0.50767,0.98281,0.63291,0.82148,0.001109,0.001109,0.001109
227,452.704,1.14087,0.78225,0.89508,0.94527,0.86232,0.93152,0.49619,0.95153,0.58676,0.81999,0.00110504,0.00110504,0.00110504
228,454.608,1.05996,0.69968,0.83187,0.94932,0.88406,0.93635,0.49518,0.96441,0.62957,0.81546,0.00110108,0.00110108,0.00110108
229,456.476,1.22542,0.73563,0.86255,0.94932,0.88406,0.93635,0.49518,0.96441,0.62957,0.81546,0.00109712,0.00109712,0.00109712
230,458.359,1.00257,0.68344,0.84962,0.95254,0.8913,0.94813,0.51855,0.98513,0.73977,0.81145,0.00109316,0.00109316,0.00109316
231,460.277,1.13457,0.80465,0.8234,0.99966,0.91304,0.97165,0.52535,0.89884,0.72403,0.79511,0.0010892,0.0010892,0.0010892
232,462.134,1.05522,0.73649,0.69547,0.99966,0.91304,0.97165,0.52535,0.89884,0.72403,0.79511,0.00108524,0.00108524,0.00108524
233,464.017,1.15569,0.75484,0.84619,0.99426,0.8913,0.97149,0.52443,0.84298,0.64971,0.78971,0.00108128,0.00108128,0.00108128
234,465.967,1.1377,0.75976,0.76558,0.90898,0.93478,0.9669,0.52819,0.85652,0.64787,0.79625,0.00107732,0.00107732,0.00107732
235,467.831,1.17989,0.69167,0.79581,0.90898,0.93478,0.9669,0.52819,0.85652,0.64787,0.79625,0.00107336,0.00107336,0.00107336
236,469.679,1.2157,0.75831,0.72301,0.95112,0.93478,0.97177,0.51254,0.95665,0.64923,0.80968,0.0010694,0.0010694,0.0010694
237,471.575,1.12278,0.75136,0.79191,0.95226,0.93478,0.97052,0.52034,0.98637,0.68847,0.82209,0.00106544,0.00106544,0.00106544
238,473.387,0.89229,0.70399,0.72873,0.95226,0.93478,0.97052,0.52034,0.98637,0.68847,0.82209,0.00106148,0.00106148,0.00106148
239,475.263,1.03193,0.74878,0.77966,0.9348,0.93511,0.97333,0.5354,0.93783,0.59773,0.8174,0.00105752,0.00105752,0.00105752
240,477.148,1.07233,0.78408,0.84478,0.95515,0.93478,0.97288,0.55394,0.84159,0.55339,0.80741,0.00105356,0.00105356,0.00105356
241,479.01,0.88756,0.64036,0.68516,0.95515,0.93478,0.97288,0.55394,0.84159,0.55339,0.80741,0.0010496,0.0010496,0.0010496
242,480.968,1.07135,0.69641,0.91444,0.89759,0.95652,0.95321,0.55048,0.83515,0.51352,0.79758,0.00104564,0.00104564,0.00104564
243,482.847,1.14248,0.72778,0.80785,0.91152,0.93478,0.95124,0.53393,0.79908,0.53098,0.79545,0.00104168,0.00104168,0.00104168
244,484.696,0.93732,0.62038,0.7203,0.89749,0.95652,0.9529,0.53375,0.81859,0.56807,0.79563,0.00103772,0.00103772,0.00103772
245,486.607,1.20701,0.78111,0.8124,0.89749,0.95652,0.9529,0.53375,0.81859,0.56807,0.79563,0.00103376,0.00103376,0.00103376
246,488.475,0.89303,0.64561,0.75182,0.91719,0.96318,0.96474,0.54448,0.89281,0.59171,0.80385,0.0010298,0.0010298,0.0010298
247,490.353,0.99543,0.67909,0.72983,0.86068,0.94008,0.93904,0.55505,0.88953,0.58468,0.81178,0.00102584,0.00102584,0.00102584
248,492.215,1.02913,0.6663,0.74643,0.86068,0.94008,0.93904,0.55505,0.88953,0.58468,0.81178,0.00102188,0.00102188,0.00102188
249,494.106,1.1573,0.69166,0.79132,0.91088,0.95652,0.95233,0.55724,0.91934,0.59114,0.81759,0.00101792,0.00101792,0.00101792
250,496.041,1.21135,0.74043,0.78786,0.86862,0.93478,0.93402,0.54393,0.92823,0.58104,0.81379,0.00101396,0.00101396,0.00101396
251,497.902,1.0773,0.76413,0.83337,0.86862,0.93478,0.93402,0.54393,0.92823,0.58104,0.81379,0.00101,0.00101,0.00101
252,499.83,1.19961,0.74365,0.87614,0.90992,0.93478,0.95476,0.5708,0.87501,0.55678,0.80185,0.00100604,0.00100604,0.00100604
253,501.729,0.97327,0.62247,0.73911,0.94282,0.97826,0.97237,0.58392,0.77193,0.63042,0.78752,0.00100208,0.00100208,0.00100208
254,503.634,1.01222,0.74263,0.76994,0.94282,0.97826,0.97237,0.58392,0.77193,0.63042,0.78752,0.00099812,0.00099812,0.00099812
255,505.513,1.01879,0.665,0.70566,0.93646,0.97826,0.97247,0.571,0.76138,0.59789,0.79563,0.00099416,0.00099416,0.00099416
256,507.365,0.77032,0.56622,0.57351,0.93414,0.97826,0.97081,0.5741,0.82846,0.63842,0.8109,0.0009902,0.0009902,0.0009902
257,509.25,1.142,0.79081,0.8382,0.93414,0.97826,0.97081,0.5741,0.82846,0.63842,0.8109,0.00098624,0.00098624,0.00098624
258,511.133,1.19138,0.76555,0.88538,0.93373,0.95652,0.97047,0.56887,0.85053,0.62883,0.82248,0.00098228,0.00098228,0.00098228
259,512.985,0.99458,0.65098,0.72784,0.91501,0.93623,0.96867,0.59311,0.81733,0.64362,0.81209,0.00097832,0.00097832,0.00097832
260,514.876,1.02894,0.68016,0.78462,0.91501,0.93623,0.96867,0.59311,0.81733,0.64362,0.81209,0.00097436,0.00097436,0.00097436
261,516.736,0.81272,0.57795,0.65208,0.96873,0.8913,0.95327,0.57547,0.82297,0.64208,0.80407,0.0009704,0.0009704,0.0009704
262,518.629,1.21119,0.72607,0.80193,0.94879,0.84783,0.93991,0.55961,0.8768,0.6052,0.81278,0.00096644,0.00096644,0.00096644
263,520.514,1.10582,0.7833,0.80373,0.94879,0.84783,0.93991,0.55961,0.8768,0.6052,0.81278,0.00096248,0.00096248,0.00096248
264,522.379,0.944,0.65187,0.7672,0.90912,0.86985,0.9294,0.57187,0.87108,0.55812,0.81208,0.00095852,0.00095852,0.00095852
265,524.301,1.07932,0.64757,0.81426,0.93229,0.89796,0.95242,0.59556,0.79572,0.54664,0.79628,0.00095456,0.00095456,0.00095456
266,526.282,1.11261,0.68347,0.87876,0.93229,0.89796,0.95242,0.59556,0.79572,0.54664,0.79628,0.0009506,0.0009506,0.0009506
267,528.358,1.15789,0.77868,0.83708,0.97592,0.91304,0.9708,0.60481,0.76454,0.52852,0.79532,0.00094664,0.00094664,0.00094664
268,530.42,0.87413,0.63303,0.83238,0.95243,0.91304,0.97011,0.57173,0.76481,0.50556,0.79254,0.00094268,0.00094268,0.00094268
269,532.403,0.9126,0.64581,0.66331,0.95243,0.91304,0.97011,0.57173,0.76481,0.50556,0.79254,0.00093872,0.00093872,0.00093872
270,534.374,0.8503,0.58295,0.67633,0.97162,0.91304,0.96953,0.56834,0.82557,0.51743,0.80024,0.00093476,0.00093476,0.00093476
271,536.386,1.02496,0.60321,0.8151,0.97445,0.91304,0.96871,0.54564,0.85191,0.53565,0.81108,0.0009308,0.0009308,0.0009308
272,538.384,1.08936,0.6682,0.87566,0.97445,0.91304,0.96871,0.54564,0.85191,0.53565,0.81108,0.00092684,0.00092684,0.00092684
273,540.366,0.9552,0.62308,0.70762,0.97228,0.91304,0.96723,0.54774,0.87026,0.50666,0.80861,0.00092288,0.00092288,0.00092288
274,542.403,1.05953,0.68627,0.8122,0.97235,0.91304,0.96634,0.53262,0.84184,0.48296,0.79695,0.00091892,0.00091892,0.00091892
275,544.334,0.97366,0.59645,0.67072,0.97235,0.91304,0.96634,0.53262,0.84184,0.48296,0.79695,0.00091496,0.00091496,0.00091496
276,546.311,0.85929,0.61221,0.68548,0.95807,0.91304,0.96563,0.56744,0.80478,0.47127,0.79632,0.000911,0.000911,0.000911
277,548.319,1.01259,0.65747,0.85967,0.93603,0.91304,0.96413,0.58791,0.75954,0.48535,0.79313,0.00090704,0.00090704,0.00090704
278,550.248,0.97469,0.60549,0.69885,0.93603,0.91304,0.96413,0.58791,0.75954,0.48535,0.79313,0.00090308,0.00090308,0.00090308
279,552.211,1.00061,0.61643,0.71703,0.91244,0.93478,0.96318,0.59268,0.73726,0.50015,0.79627,0.00089912,0.00089912,0.00089912
280,554.215,1.06215,0.73206,0.84612,0.99636,0.84783,0.96026,0.59899,0.76373,0.50863,0.79902,0.00089516,0.00089516,0.00089516
281,556.209,1.1097,0.70174,0.78817,0.99636,0.84783,0.96026,0.59899,0.76373,0.50863,0.79902,0.0008912,0.0008912,0.0008912
282,558.191,0.98225,0.59495,0.73847,0.93437,0.93478,0.96422,0.59675,0.76512,0.56416,0.7956,0.00088724,0.00088724,0.00088724
283,560.23,0.83481,0.58673,0.66167,0.95464,0.91499,0.96649,0.61308,0.73906,0.57404,0.79936,0.00088328,0.00088328,0.00088328
284,562.243,0.99661,0.61526,0.74115,0.95464,0.91499,0.96649,0.61308,0.73906,0.57404,0.79936,0.00087932,0.00087932,0.00087932
285,564.253,0.97507,0.6329,0.75994,0.95111,0.91304,0.96691,0.62441,0.73387,0.68245,0.80319,0.00087536,0.00087536,0.00087536
286,566.269,0.96529,0.63417,0.71779,0.95455,0.91304,0.96793,0.62316,0.70357,0.76708,0.80698,0.0008714,0.0008714,0.0008714
287,568.494,0.91326,0.58146,0.69516,0.95455,0.91304,0.96793,0.62316,0.70357,0.76708,0.80698,0.00086744,0.00086744,0.00086744
288,570.571,1.11147,0.7585,0.87434,0.9705,0.91304,0.96794,0.62463,0.69551,0.81026,0.80724,0.00086348,0.00086348,0.00086348
289,572.63,1.08476,0.7294,0.81625,0.97412,0.91304,0.96927,0.61352,0.74564,0.68359,0.80309,0.00085952,0.00085952,0.00085952
290,574.642,1.08931,0.64629,0.76597,0.97412,0.91304,0.96927,0.61352,0.74564,0.68359,0.80309,0.00085556,0.00085556,0.00085556
291,576.624,0.9837,0.62468,0.75737,0.99716,0.8913,0.97012,0.61659,0.73881,0.66292,0.79962,0.0008516,0.0008516,0.0008516
292,578.604,1.03541,0.63,0.78184,0.99846,0.8913,0.97,0.5919,0.75557,0.60036,0.79472,0.00084764,0.00084764,0.00084764
293,580.581,0.86126,0.56426,0.66731,0.99846,0.8913,0.97,0.5919,0.75557,0.60036,0.79472,0.00084368,0.00084368,0.00084368
294,582.62,1.16878,0.65272,0.82492,0.97898,0.86957,0.94834,0.57397,0.81746,0.61861,0.79302,0.00083972,0.00083972,0.00083972
295,584.618,1.0171,0.64613,0.82259,0.99731,0.86957,0.94851,0.56827,0.83019,0.60826,0.79378,0.00083576,0.00083576,0.00083576
296,586.647,1.01132,0.61436,0.82374,0.99731,0.86957,0.94851,0.56827,0.83019,0.60826,0.79378,0.0008318,0.0008318,0.0008318
297,588.614,0.87302,0.56608,0.65203,0.91356,0.91905,0.97024,0.59052,0.78707,0.5758,0.78984,0.00082784,0.00082784,0.00082784
298,590.545,0.85285,0.61253,0.66431,0.93398,0.93478,0.96983,0.58861,0.77701,0.5769,0.79287,0.00082388,0.00082388,0.00082388
299,592.55,1.12858,0.69605,0.79229,0.93398,0.93478,0.96983,0.58861,0.77701,0.5769,0.79287,0.00081992,0.00081992,0.00081992
300,594.528,0.82257,0.5606,0.69723,0.95245,0.87088,0.94874,0.59597,0.77784,0.60865,0.78699,0.00081596,0.00081596,0.00081596
301,596.502,0.99536,0.62615,0.75632,0.97309,0.8913,0.96901,0.60173,0.73407,0.58349,0.78469,0.000812,0.000812,0.000812
302,598.488,0.96797,0.66186,0.7849,0.97309,0.8913,0.96901,0.60173,0.73407,0.58349,0.78469,0.00080804,0.00080804,0.00080804
303,600.486,0.88793,0.57831,0.8046,0.89863,0.96353,0.97019,0.60743,0.72409,0.5717,0.78089,0.00080408,0.00080408,0.00080408
304,602.445,0.74675,0.53424,0.62921,0.97315,0.8913,0.97174,0.61156,0.73657,0.55876,0.78313,0.00080012,0.00080012,0.00080012
305,604.416,0.89821,0.63327,0.74116,0.97315,0.8913,0.97174,0.61156,0.73657,0.55876,0.78313,0.00079616,0.00079616,0.00079616
306,606.469,1.04841,0.68126,0.81915,0.89827,0.95981,0.97113,0.61039,0.79234,0.62919,0.79356,0.0007922,0.0007922,0.0007922
307,608.47,0.93867,0.60984,0.76507,0.96175,0.91093,0.97138,0.61616,0.78017,0.66206,0.79818,0.00078824,0.00078824,0.00078824
308,610.463,0.93828,0.60078,0.73159,0.95465,0.91533,0.97116,0.61082,0.79727,0.67027,0.80013,0.00078428,0.00078428,0.00078428
309,612.477,1.03456,0.64071,0.84285,0.95465,0.91533,0.97116,0.61082,0.79727,0.67027,0.80013,0.00078032,0.00078032,0.00078032
310,614.45,0.83987,0.53575,0.69463,0.93076,0.93478,0.97163,0.62646,0.80825,0.62294,0.80668,0.00077636,0.00077636,0.00077636
311,616.444,0.84109,0.55189,0.695,0.92375,0.9657,0.97284,0.6159,0.81164,0.55808,0.80796,0.0007724,0.0007724,0.0007724
312,618.417,1.00971,0.64575,0.75806,0.92375,0.9657,0.97284,0.6159,0.81164,0.55808,0.80796,0.00076844,0.00076844,0.00076844
313,620.421,0.84744,0.55285,0.75191,0.93642,0.97826,0.97461,0.61924,0.82109,0.53414,0.79945,0.00076448,0.00076448,0.00076448
314,622.439,0.96427,0.59364,0.80195,0.91526,0.97826,0.97387,0.6108,0.80939,0.58048,0.791,0.00076052,0.00076052,0.00076052
315,624.414,1.0614,0.60699,0.74167,0.91526,0.97826,0.97387,0.6108,0.80939,0.58048,0.791,0.00075656,0.00075656,0.00075656
316,626.399,0.92979,0.58657,0.71317,0.95586,0.94163,0.9762,0.59937,0.80367,0.56867,0.78633,0.0007526,0.0007526,0.0007526
317,628.409,0.98704,0.58588,0.78641,0.9393,0.95652,0.97527,0.62515,0.7575,0.58241,0.78241,0.00074864,0.00074864,0.00074864
318,630.393,0.91806,0.54738,0.72037,0.9393,0.95652,0.97527,0.62515,0.7575,0.58241,0.78241,0.00074468,0.00074468,0.00074468
319,632.425,1.04601,0.62154,0.80572,0.95583,0.94094,0.97388,0.63585,0.74642,0.64988,0.78349,0.00074072,0.00074072,0.00074072
320,634.484,0.98393,0.64753,0.78777,0.95538,0.93095,0.97425,0.63476,0.75419,0.63467,0.78627,0.00073676,0.00073676,0.00073676
321,636.461,0.82849,0.58555,0.72761,0.95538,0.93095,0.97425,0.63476,0.75419,0.63467,0.78627,0.0007328,0.0007328,0.0007328
322,638.443,0.74654,0.58591,0.66765,0.91467,0.95652,0.97167,0.63135,0.73403,0.66147,0.7888,0.00072884,0.00072884,0.00072884
323,640.45,0.91546,0.5519,0.74831,0.9125,0.95652,0.96997,0.64676,0.69188,0.58699,0.78341,0.00072488,0.00072488,0.00072488
324,642.457,0.9462,0.6261,0.74495,0.9125,0.95652,0.96997,0.64676,0.69188,0.58699,0.78341,0.00072092,0.00072092,0.00072092
325,644.443,0.83871,0.57803,0.68526,0.91454,0.95652,0.97104,0.6523,0.67798,0.60057,0.77899,0.00071696,0.00071696,0.00071696
326,646.502,0.80447,0.53063,0.74735,0.9769,0.91937,0.97425,0.65058,0.67529,0.57718,0.767,0.000713,0.000713,0.000713
327,648.501,0.92639,0.53571,0.74765,0.9769,0.91937,0.97425,0.65058,0.67529,0.57718,0.767,0.00070904,0.00070904,0.00070904
328,650.534,1.04127,0.60304,0.83064,0.95318,0.95652,0.97488,0.65242,0.70866,0.55586,0.76644,0.00070508,0.00070508,0.00070508
329,652.598,0.89653,0.57163,0.74648,0.95579,0.93994,0.97432,0.6569,0.70519,0.54765,0.769,0.00070112,0.00070112,0.00070112
330,654.594,0.84074,0.60648,0.69615,0.95579,0.93994,0.97432,0.6569,0.70519,0.54765,0.769,0.00069716,0.00069716,0.00069716
331,656.604,0.98779,0.68683,0.81435,0.95126,0.95652,0.97434,0.63484,0.71238,0.55982,0.76222,0.0006932,0.0006932,0.0006932
332,658.586,0.93315,0.57221,0.67069,0.94884,0.93478,0.97354,0.64859,0.70854,0.54818,0.7668,0.00068924,0.00068924,0.00068924
333,660.573,1.12121,0.73002,0.81154,0.94884,0.93478,0.97354,0.64859,0.70854,0.54818,0.7668,0.00068528,0.00068528,0.00068528
334,662.517,0.8674,0.54593,0.65342,0.91736,0.97826,0.97323,0.65223,0.72923,0.58348,0.77237,0.00068132,0.00068132,0.00068132
335,664.544,0.98206,0.66843,0.80468,0.91371,0.95652,0.97303,0.64592,0.71519,0.51965,0.77342,0.00067736,0.00067736,0.00067736
336,666.531,0.78844,0.55258,0.73337,0.91371,0.95652,0.97303,0.64592,0.71519,0.51965,0.77342,0.0006734,0.0006734,0.0006734
337,668.502,0.92296,0.64953,0.72546,0.91375,0.95652,0.97293,0.63927,0.71008,0.4751,0.77343,0.00066944,0.00066944,0.00066944
338,670.508,0.98926,0.58781,0.7487,0.91681,0.95839,0.97387,0.64544,0.6958,0.45524,0.77041,0.00066548,0.00066548,0.00066548
339,672.514,0.96948,0.58702,0.67876,0.91681,0.95839,0.97387,0.64544,0.6958,0.45524,0.77041,0.00066152,0.00066152,0.00066152
340,674.547,1.05935,0.60413,0.83712,0.9365,0.96187,0.97441,0.65605,0.69793,0.44868,0.7697,0.00065756,0.00065756,0.00065756
341,676.541,0.94081,0.60279,0.73982,0.9313,0.95652,0.97336,0.63361,0.71699,0.46026,0.76961,0.0006536,0.0006536,0.0006536
342,678.484,0.81285,0.57496,0.67691,0.9313,0.95652,0.97336,0.63361,0.71699,0.46026,0.76961,0.00064964,0.00064964,0.00064964
343,680.459,0.8182,0.53296,0.71422,0.95069,0.93478,0.97276,0.63268,0.69145,0.50937,0.7711,0.00064568,0.00064568,0.00064568
344,682.468,1.10647,0.60166,0.77593,0.9354,0.94434,0.97281,0.64104,0.66892,0.55843,0.77204,0.00064172,0.00064172,0.00064172
345,684.42,0.60745,0.4782,0.6122,0.9354,0.94434,0.97281,0.64104,0.66892,0.55843,0.77204,0.00063776,0.00063776,0.00063776
346,686.417,0.92401,0.60077,0.81612,0.91407,0.92496,0.95221,0.63417,0.67574,0.52957,0.77162,0.0006338,0.0006338,0.0006338
347,688.384,0.84769,0.53978,0.73798,0.9125,0.93478,0.95125,0.62562,0.70684,0.52494,0.77382,0.00062984,0.00062984,0.00062984
348,690.379,0.98436,0.63963,0.74602,0.9125,0.93478,0.95125,0.62562,0.70684,0.52494,0.77382,0.00062588,0.00062588,0.00062588
349,692.323,0.74559,0.48433,0.65401,0.95536,0.95652,0.9734,0.61784,0.70647,0.52094,0.77191,0.00062192,0.00062192,0.00062192
350,694.267,0.74528,0.5005,0.67449,0.97462,0.95652,0.97303,0.62631,0.70286,0.51563,0.76568,0.00061796,0.00061796,0.00061796
351,696.253,0.99808,0.57624,0.73515,0.97462,0.95652,0.97303,0.62631,0.70286,0.51563,0.76568,0.000614,0.000614,0.000614
352,698.252,0.90938,0.54333,0.708,0.97426,0.95652,0.97255,0.62046,0.69729,0.55853,0.76295,0.00061004,0.00061004,0.00061004
353,700.225,0.9842,0.56135,0.69264,0.97576,0.95652,0.97163,0.6414,0.7072,0.58711,0.76249,0.00060608,0.00060608,0.00060608
354,702.234,0.7463,0.4972,0.71602,0.97576,0.95652,0.97163,0.6414,0.7072,0.58711,0.76249,0.00060212,0.00060212,0.00060212
355,704.252,1.02144,0.63506,0.78112,0.92902,0.95652,0.97179,0.64263,0.71311,0.56868,0.75993,0.00059816,0.00059816,0.00059816
356,706.25,0.95578,0.55137,0.76065,0.97289,0.91304,0.97217,0.63002,0.72445,0.67107,0.75972,0.0005942,0.0005942,0.0005942
357,708.249,0.90989,0.54496,0.71878,0.97289,0.91304,0.97217,0.63002,0.72445,0.67107,0.75972,0.00059024,0.00059024,0.00059024
358,710.242,0.86866,0.57065,0.72998,0.97686,0.91787,0.97333,0.63129,0.74147,0.64148,0.75796,0.00058628,0.00058628,0.00058628
359,712.239,0.93409,0.57764,0.78743,0.97691,0.91961,0.97395,0.62641,0.751,0.72093,0.76274,0.00058232,0.00058232,0.00058232
360,714.233,0.93905,0.63321,0.79214,0.97691,0.91961,0.97395,0.62641,0.751,0.72093,0.76274,0.00057836,0.00057836,0.00057836
361,716.237,0.97495,0.53358,0.7577,0.97706,0.93478,0.97457,0.62968,0.7797,0.65998,0.77011,0.0005744,0.0005744,0.0005744
362,718.267,1.02478,0.62803,0.77778,0.97005,0.93892,0.97591,0.62302,0.77227,0.61891,0.77158,0.00057044,0.00057044,0.00057044
363,720.246,0.88908,0.56433,0.74306,0.97005,0.93892,0.97591,0.62302,0.77227,0.61891,0.77158,0.00056648,0.00056648,0.00056648
364,722.268,0.81785,0.53773,0.68843,0.94906,0.945,0.97639,0.61485,0.77901,0.5843,0.77248,0.00056252,0.00056252,0.00056252
365,724.288,1.05755,0.62156,0.80052,0.95445,0.97826,0.97557,0.63784,0.77176,0.53965,0.7771,0.00055856,0.00055856,0.00055856
366,726.261,0.84234,0.53271,0.72942,0.95445,0.97826,0.97557,0.63784,0.77176,0.53965,0.7771,0.0005546,0.0005546,0.0005546
367,728.344,0.9609,0.60291,0.92307,0.95621,0.97826,0.97534,0.62522,0.77355,0.52132,0.7755,0.00055064,0.00055064,0.00055064
368,730.287,0.91376,0.5612,0.64214,0.94316,0.96196,0.97597,0.63788,0.78104,0.53257,0.77418,0.00054668,0.00054668,0.00054668
369,732.287,0.79732,0.54238,0.71645,0.94316,0.96196,0.97597,0.63788,0.78104,0.53257,0.77418,0.00054272,0.00054272,0.00054272
370,734.3,0.81903,0.5308,0.70932,0.95119,0.95652,0.97672,0.64481,0.76812,0.48617,0.77082,0.00053876,0.00053876,0.00053876
371,736.323,0.79101,0.51275,0.71895,0.97282,0.93478,0.97763,0.64254,0.75223,0.46322,0.76717,0.0005348,0.0005348,0.0005348
372,738.31,0.93951,0.5638,0.72841,0.99383,0.93478,0.97714,0.64282,0.7129,0.46524,0.76183,0.00053084,0.00053084,0.00053084
373,740.29,0.89929,0.54167,0.72492,0.99383,0.93478,0.97714,0.64282,0.7129,0.46524,0.76183,0.00052688,0.00052688,0.00052688
374,742.285,0.91684,0.53264,0.72383,1,0.94015,0.97868,0.64431,0.69776,0.43291,0.75977,0.00052292,0.00052292,0.00052292
